0,5332.3559
,
62.5,2529.7684
,
125,1107.7112
,
187.5,434.5359
,
250,255.5909
,
312.5,296.9512
,
375,87.9835
,
437.5,93.0476
,
500,77.3333
,
562.5,47.0158
,
625,71.1588
,
687.5,73.8973
,
750,37.3115
,
812.5,26.541
,
875,35.4442
,
937.5,28.4158
,
1000,24.5364
,
1062.5,12.0586
,
1125,30.2471
,
1187.5,3.4646
,
1250,27.0486
,
1312.5,8.6062
,
1375,32.3614
,
1437.5,14.4734
,
1500,18.8656
,
1562.5,12.0737
,
1625,13.1986
,
1687.5,18.931
,
1750,10.292
,
1812.5,12.4463
,
1875,5.5523
,
1937.5,16.6972
,
2000,12.5808
,
2062.5,7.6105
,
2125,9.588
,
2187.5,9.1359
,
2250,10.9798
,
2312.5,10.9896
,
2375,3.3784
,
2437.5,15.4288
,
2500,2.8359
,
2562.5,6.9619
,
2625,8.9892
,
2687.5,11.8794
,
2750,5.1194
,
2812.5,13.4721
,
2875,3.5253
,
2937.5,10.8114
,
3000,9.1122
,
3062.5,4.9472
,
3125,9.4029
,
3187.5,6.0793
,
3250,9.6672
,
3312.5,7.6068
,
3375,6.7172
,
3437.5,3.8103
,
3500,4.7494
,
3562.5,9.7782
,
3625,9.9464
,
3687.5,13.4026
,
3750,10.2518
,
3812.5,1.6161
,
3875,11.6642
,
3937.5,3.8765
,
4000,3.6315
,
4062.5,11.3738
,
4125,4.2219
,
4187.5,9.8486
,
4250,5.3426
,
4312.5,5.5497
,
4375,4.0679
,
4437.5,6.9543
,
4500,5.6644
,
4562.5,6.6289
,
4625,7.892
,
4687.5,7.7011
,
4750,7.5957
,
4812.5,1.6714
,
4875,7.4972
,
4937.5,6.1405
,
5000,9.3274
,
5062.5,5.8676
,
5125,11.0581
,
5187.5,4.1362
,
5250,7.6642
,
5312.5,6.5772
,
5375,8.4763
,
5437.5,3.8695
,
5500,5.752
,
5562.5,4.0688
,
5625,1.4958
,
5687.5,12.8001
,
5750,9.6448
,
5812.5,3.3981
,
5875,11.2448
,
5937.5,5.7049
,
6000,6.5511
,
6062.5,5.7194
,
6125,13.3111
,
6187.5,9.1775
,
6250,9.1365
,
6312.5,0.6697
,
6375,2.6211
,
6437.5,9.6253
,
6500,2.7115
,
6562.5,5.7099
,
6625,4.0939
,
6687.5,8.2305
,
6750,8.5714
,
6812.5,11.7602
,
6875,6.3353
,
6937.5,1.778
,
7000,6.1635
,
7062.5,11.651
,
7125,6.4545
,
7187.5,14.2496
,
7250,3.3729
,
7312.5,4.7424
,
7375,5.0985
,
7437.5,5.6997
,
7500,2.48
,
7562.5,3.5897
,
7625,7.5808
,
7687.5,2.0525
,
7750,8.8424
,
7812.5,4.6568
,
7875,13.3221
,
7937.5,5.0494
,
airflow(m/s),20.56
,
,
,
0,2942.4712
,
62.5,2025.4087
,
125,3071.877
,
187.5,1399.6304
,
250,2226.5569
,
312.5,1468.1856
,
375,635.9052
,
437.5,788.0959
,
500,166.2959
,
562.5,197.3261
,
625,135.2367
,
687.5,38.3794
,
750,81.1434
,
812.5,77.3726
,
875,43.5602
,
937.5,59.1705
,
1000,40.2357
,
1062.5,52.2727
,
1125,22.6352
,
1187.5,51.2702
,
1250,28.4223
,
1312.5,33.447
,
1375,37.12
,
1437.5,31.4305
,
1500,40.2086
,
1562.5,15.0387
,
1625,38.3183
,
1687.5,22.3663
,
1750,25.7292
,
1812.5,27.5252
,
1875,27.7091
,
1937.5,14.3159
,
2000,32.6548
,
2062.5,20.7305
,
2125,21.4672
,
2187.5,23.1298
,
2250,18.5664
,
2312.5,22.7272
,
2375,12.241
,
2437.5,24.1439
,
2500,22.0316
,
2562.5,15.3584
,
2625,20.2052
,
2687.5,18.7698
,
2750,16.6931
,
2812.5,17.6964
,
2875,17.2361
,
2937.5,11.1557
,
3000,22.0028
,
3062.5,2.2622
,
3125,27.594
,
3187.5,16.0711
,
3250,7.6107
,
3312.5,14.7539
,
3375,20.7903
,
3437.5,17.7644
,
3500,15.2188
,
3562.5,13.2469
,
3625,11.6956
,
3687.5,11.4069
,
3750,15.7462
,
3812.5,14.7847
,
3875,14.2433
,
3937.5,14.6608
,
4000,10.6961
,
4062.5,11.8587
,
4125,17.2972
,
4187.5,8.9125
,
4250,14.53
,
4312.5,8.8107
,
4375,9.84
,
4437.5,18.0665
,
4500,9.2357
,
4562.5,10.8575
,
4625,10.8198
,
4687.5,14.3085
,
4750,8.9519
,
4812.5,11.2489
,
4875,7.5122
,
4937.5,11.1081
,
5000,15.8864
,
5062.5,13.3633
,
5125,8.4639
,
5187.5,6.1093
,
5250,14.8897
,
5312.5,3.7996
,
5375,11.5972
,
5437.5,15.0461
,
5500,5.8841
,
5562.5,14.2751
,
5625,9.5549
,
5687.5,9.9393
,
5750,6.9653
,
5812.5,9.549
,
5875,13.0246
,
5937.5,9.253
,
6000,5.0838
,
6062.5,14.1333
,
6125,13.3997
,
6187.5,7.3673
,
6250,9.2794
,
6312.5,18.3193
,
6375,4.9313
,
6437.5,17.4947
,
6500,1.0567
,
6562.5,10.1627
,
6625,12.441
,
6687.5,15.4804
,
6750,3.7846
,
6812.5,15.046
,
6875,13.2598
,
