0,1018.0614
,
62.5,608.4247
,
125,299.5362
,
187.5,100.7003
,
250,24.142
,
312.5,10.8947
,
375,19.1323
,
437.5,31.9726
,
500,15.4578
,
562.5,29.6561
,
625,59.053
,
687.5,15.0689
,
750,19.226
,
812.5,17.4972
,
875,16.5892
,
937.5,9.777
,
1000,16.4599
,
1062.5,13.3843
,
1125,9.2444
,
1187.5,15.9555
,
1250,21.0008
,
1312.5,22.3194
,
1375,1.3489
,
1437.5,20.3412
,
1500,11.2611
,
1562.5,7.9315
,
1625,5.4119
,
1687.5,4.1799
,
1750,6.1083
,
1812.5,4.6065
,
1875,4.2821
,
1937.5,10.2753
,
2000,4.9999
,
2062.5,5.4885
,
2125,2.5171
,
2187.5,9.8658
,
2250,9.2523
,
2312.5,2.8128
,
2375,0.4667
,
2437.5,5.9322
,
2500,6.3607
,
2562.5,10.7227
,
2625,8.3402
,
2687.5,6.8111
,
2750,6.323
,
2812.5,7.0602
,
2875,2.471
,
2937.5,4.9285
,
3000,13.2941
,
3062.5,2.7394
,
3125,4.0167
,
3187.5,4.7064
,
3250,7.174
,
3312.5,7.811
,
3375,6.1805
,
3437.5,7.7715
,
3500,8.4216
,
3562.5,4.4662
,
3625,5.2564
,
3687.5,3.0704
,
3750,6.6385
,
3812.5,2.948
,
3875,4.7302
,
3937.5,4.7402
,
4000,6.489
,
4062.5,5.0007
,
4125,5.9756
,
4187.5,7.1944
,
4250,5.9045
,
4312.5,1.5479
,
4375,3.695
,
4437.5,7.4481
,
4500,10.2541
,
4562.5,6.1577
,
4625,5.41
,
4687.5,5.546
,
4750,3.6002
,
4812.5,5.6673
,
4875,3.4751
,
4937.5,8.9321
,
5000,3.8105
,
5062.5,4.6331
,
5125,3.3582
,
5187.5,8.3738
,
5250,7.5241
,
5312.5,3.7728
,
5375,7.3706
,
5437.5,3.1954
,
5500,3.6361
,
5562.5,6.7902
,
5625,5.8963
,
5687.5,7.5045
,
5750,12.2333
,
5812.5,7.394
,
5875,3.0963
,
5937.5,5.9096
,
6000,2.8772
,
6062.5,5.7127
,
6125,5.3799
,
6187.5,1.5856
,
6250,4.4058
,
6312.5,8.5582
,
6375,4.2437
,
6437.5,5.5613
,
6500,1.1142
,
6562.5,2.8081
,
6625,4.0196
,
6687.5,2.9284
,
6750,3.4563
,
6812.5,2.2205
,
6875,2.7822
,
6937.5,1.597
,
7000,3.7087
,
7062.5,9.7773
,
7125,12.4153
,
7187.5,9.132
,
7250,5.9582
,
7312.5,8.5896
