0.00,79941.2798
62.50,34648.7773
125.00,429.6130
187.50,68.6874
250.00,31.7149
312.50,4.8998
375.00,50.2472
437.50,8.0781
500.00,20.6342
airflow(m/s),2.95
clocktime,3295

0.00,2114.9983
62.50,554.7465
125.00,381.3146
187.50,38.2532
250.00,24.3708
312.50,23.2175
375.00,5.8299
437.50,3.3815
500.00,23.8418
airflow(m/s),3.01
clocktime,5164

0.00,495.1606
62.50,413.3139
125.00,140.1066
187.50,76.2139
250.00,24.2963
312.50,26.7587
375.00,28.3053
437.50,13.2393
500.00,8.0587
airflow(m/s),2.12
clocktime,7089

0.00,1223.3977
62.50,770.6005
125.00,246.7365
187.50,32.2591
250.00,53.6402
312.50,37.5868
375.00,25.7811
437.50,9.1260
500.00,14.5059
airflow(m/s),2.69
clocktime,9082

0.00,1480.0122
62.50,688.4821
125.00,137.3055
187.50,48.1875
250.00,31.7377
312.50,31.4699
375.00,23.9235
437.50,23.5588
500.00,10.2591
airflow(m/s),2.57
clocktime,11074

0.00,324.9332
62.50,308.0001
125.00,416.0272
187.50,101.8420
250.00,1.8032
312.50,26.8835
375.00,9.3087
437.50,10.4316
500.00,14.0258
airflow(m/s),2.88
clocktime,13120

0.00,502.4506
62.50,326.2733
125.00,114.1645
187.50,26.4158
250.00,48.2669
312.50,56.2207
375.00,19.1486
437.50,5.3955
500.00,5.4676
airflow(m/s),2.51
clocktime,15114

0.00,1683.1665
62.50,1609.3930
125.00,374.3800
187.50,73.8914
250.00,51.8970
312.50,29.4863
375.00,26.1572
437.50,28.9927
500.00,10.3826
airflow(m/s),2.45
clocktime,17104

0.00,2222.1798
62.50,1198.9987
125.00,154.4579
187.50,22.1762
250.00,17.9934
312.50,24.7219
375.00,12.4380
437.50,16.1053
500.00,17.3301
airflow(m/s),2.63
clocktime,19144

0.00,3759.7118
62.50,1505.1864
125.00,97.9154
187.50,45.7227
250.00,36.0654
312.50,33.3798
375.00,22.4553
437.50,16.8397
500.00,27.9328
airflow(m/s),2.51
clocktime,21133

0.00,720.0525
62.50,910.4948
125.00,307.0158
187.50,48.3074
250.00,44.1392
312.50,64.1285
375.00,16.4887
437.50,23.7077
500.00,2.7362
airflow(m/s),2.57
clocktime,23123

0.00,925.1227
62.50,675.9690
125.00,294.4707
187.50,82.0417
250.00,67.3226
312.50,58.6351
375.00,33.4155
437.50,9.6617
500.00,21.5064
airflow(m/s),2.34
clocktime,25125

0.00,203.7255
62.50,103.0509
125.00,146.4671
187.50,84.8422
250.00,23.8721
312.50,23.1877
375.00,19.9784
437.50,15.8100
500.00,19.0029
airflow(m/s),2.28
clocktime,27114

0.00,532.1918
62.50,835.4543
125.00,217.4337
187.50,81.1600
250.00,60.4577
312.50,8.6706
375.00,13.0532
437.50,18.4380
500.00,8.2386
airflow(m/s),2.34
clocktime,29104

0.00,1712.7810
62.50,870.1467
125.00,160.4164
187.50,81.1608
250.00,26.5636
312.50,85.6152
375.00,10.0961
437.50,11.5618
500.00,21.9930
airflow(m/s),2.07
clocktime,31147

0.00,6276.3243
62.50,3016.7623
125.00,276.8598
187.50,23.2980
250.00,16.2821
312.50,1.5297
375.00,12.4678
437.50,36.7783
500.00,14.3971
airflow(m/s),2.23
clocktime,33139

0.00,3184.7086
62.50,1437.7836
125.00,131.1318
187.50,116.8025
250.00,36.2861
312.50,20.9745
375.00,5.8953
437.50,23.7207
500.00,18.9610
airflow(m/s),2.23
clocktime,35183

0.00,720.4375
62.50,792.5977
125.00,99.4364
187.50,24.2886
250.00,28.0569
312.50,72.6873
375.00,26.0662
437.50,28.7601
500.00,9.0189
airflow(m/s),2.34
clocktime,37177

0.00,2037.6125
62.50,975.0496
125.00,244.7315
187.50,35.6039
250.00,67.7888
312.50,28.0879
375.00,37.2927
437.50,26.9781
500.00,16.8522
airflow(m/s),2.17
clocktime,39171

0.00,452.0162
62.50,703.7077
125.00,144.7500
187.50,55.3356
250.00,26.8776
312.50,67.9622
375.00,8.1138
437.50,4.1724
500.00,19.6943
airflow(m/s),2.23
clocktime,41213

0.00,37.6697
62.50,387.7322
125.00,74.5595
187.50,45.9027
250.00,40.8354
312.50,33.1910
375.00,14.4270
437.50,18.6880
500.00,11.3286
airflow(m/s),2.23
clocktime,43201

0.00,810.6679
62.50,620.8529
125.00,125.2890
187.50,13.9474
250.00,23.4727
312.50,16.1787
375.00,33.7943
437.50,20.4847
500.00,4.2124
airflow(m/s),2.34
clocktime,45190

0.00,3201.5623
62.50,1629.4029
125.00,296.3618
187.50,51.0794
250.00,28.8288
312.50,32.3129
375.00,23.2364
437.50,20.0413
500.00,21.3962
airflow(m/s),2.45
clocktime,47231

0.00,165.0223
62.50,720.5312
125.00,216.6255
187.50,59.7401
250.00,50.1616
312.50,18.5939
375.00,23.5220
437.50,18.0274
500.00,17.1472
airflow(m/s),2.45
clocktime,49221

0.00,2297.3078
62.50,1221.2003
125.00,141.0512
187.50,15.0488
250.00,28.3069
312.50,3.5532
375.00,4.5761
437.50,16.8176
500.00,6.0300
airflow(m/s),2.57
clocktime,51210

0.00,782.9058
62.50,128.2998
125.00,176.2191
187.50,43.7414
250.00,39.5868
312.50,72.1919
375.00,71.3562
437.50,23.7433
500.00,13.8519
airflow(m/s),2.75
clocktime,53213

0.00,2536.2356
62.50,1048.3543
125.00,433.1366
187.50,110.3687
250.00,35.0921
312.50,31.3047
375.00,21.7599
437.50,13.4016
500.00,23.4836
airflow(m/s),2.63
clocktime,55204

0.00,857.7784
62.50,834.0284
125.00,344.0332
187.50,25.3070
250.00,55.5169
312.50,25.9689
375.00,19.6265
437.50,7.4298
500.00,8.9346
airflow(m/s),2.88
clocktime,57195

0.00,755.4619
62.50,670.8520
125.00,140.6964
187.50,91.1608
250.00,31.5108
312.50,41.4863
375.00,28.4782
437.50,23.7624
500.00,21.9193
airflow(m/s),4.77
clocktime,59240

0.00,907.0320
62.50,744.9987
125.00,86.2389
187.50,27.3711
250.00,15.6093
312.50,73.5542
375.00,20.4905
437.50,28.0976
500.00,15.6050
airflow(m/s),2.69
clocktime,61235

0.00,1013.1189
62.50,688.1127
125.00,187.3706
187.50,26.7502
250.00,35.0494
312.50,32.4631
375.00,8.8430
437.50,5.8455
500.00,9.5233
airflow(m/s),3.22
clocktime,63228

0.00,407.3223
62.50,344.6827
125.00,111.7040
187.50,30.1367
250.00,8.4723
312.50,43.2984
375.00,29.3636
437.50,8.9935
500.00,8.8146
airflow(m/s),4.67
clocktime,65272

0.00,1552.9033
62.50,934.3269
125.00,187.4575
187.50,39.8595
250.00,56.4601
312.50,4.0997
375.00,15.4697
437.50,10.1671
500.00,3.8783
airflow(m/s),3.66
clocktime,67261

0.00,1160.0642
62.50,941.1787
125.00,313.2770
187.50,51.4383
250.00,24.3632
312.50,28.0418
375.00,19.8348
437.50,1.9206
500.00,22.7062
airflow(m/s),3.08
clocktime,69306

0.00,633.0544
62.50,855.0935
125.00,157.6626
187.50,164.5450
250.00,48.6478
312.50,32.8716
375.00,19.8745
437.50,22.2663
500.00,14.5371
airflow(m/s),2.57
clocktime,71295

0.00,854.3972
62.50,441.7088
125.00,73.7297
187.50,60.0975
250.00,86.5246
312.50,42.5937
375.00,28.4704
437.50,19.3692
500.00,20.0894
airflow(m/s),2.63
clocktime,73283

0.00,482.4311
62.50,269.9512
125.00,83.7232
187.50,36.0682
250.00,62.9224
312.50,32.2209
375.00,13.8016
437.50,19.5988
500.00,14.2085
airflow(m/s),2.57
clocktime,75324

0.00,54.0329
62.50,74.8441
125.00,209.3432
187.50,137.3169
250.00,58.9095
312.50,52.5144
375.00,32.8630
437.50,26.2942
500.00,23.9660
airflow(m/s),2.51
clocktime,77313

0.00,4345.5993
62.50,2225.6013
125.00,210.9986
187.50,51.6151
250.00,60.4515
312.50,59.6920
375.00,16.9310
437.50,7.6918
500.00,27.8269
airflow(m/s),2.69
clocktime,79305

0.00,2126.8448
62.50,1244.4750
125.00,314.6051
187.50,27.9669
250.00,26.5533
312.50,36.1609
375.00,15.1528
437.50,26.8373
500.00,11.7406
airflow(m/s),2.75
clocktime,81349

0.00,2379.1177
62.50,1349.6270
125.00,197.1297
187.50,64.6217
250.00,62.1222
312.50,41.1031
375.00,18.2957
437.50,16.0520
500.00,17.6104
airflow(m/s),3.51
clocktime,83342

0.00,123.0228
62.50,288.5714
125.00,236.3068
187.50,96.1111
250.00,50.1764
312.50,19.1184
375.00,22.2348
437.50,16.0948
500.00,31.2986
airflow(m/s),2.95
clocktime,85334

0.00,2911.0408
62.50,1242.1456
125.00,42.4634
187.50,131.8548
250.00,116.1027
312.50,79.2144
375.00,15.6370
437.50,13.9611
500.00,12.5154
airflow(m/s),2.88
clocktime,87380

0.00,3224.7979
62.50,1506.3598
125.00,285.2157
187.50,117.7361
250.00,49.7033
312.50,60.5213
375.00,33.6926
437.50,20.4380
500.00,17.6701
airflow(m/s),2.82
clocktime,89372

0.00,1114.8940
62.50,605.0776
125.00,143.4359
187.50,113.5451
250.00,37.6915
312.50,61.3646
375.00,12.1327
437.50,5.8720
500.00,24.0946
airflow(m/s),2.51
clocktime,91361

0.00,3702.6728
62.50,1974.7471
125.00,228.6311
187.50,70.1003
250.00,86.0916
312.50,61.7612
375.00,10.3983
437.50,10.0204
500.00,25.5076
airflow(m/s),2.69
clocktime,93401

0.00,1276.3734
62.50,538.8082
125.00,60.8336
187.50,48.2813
250.00,64.7368
312.50,36.8469
375.00,18.3786
437.50,14.8894
500.00,12.0416
airflow(m/s),2.75
clocktime,95391

0.00,295.5570
62.50,317.6234
125.00,180.4360
187.50,132.7667
250.00,78.5232
312.50,36.9347
375.00,22.8539
437.50,24.3416
500.00,4.8529
airflow(m/s),7.13
clocktime,97431

0.00,807.8833
62.50,716.3599
125.00,129.3025
187.50,106.3111
250.00,66.7516
312.50,24.8610
375.00,9.7222
437.50,11.8961
500.00,10.7941
airflow(m/s),2.63
clocktime,99751

0.00,1160.2246
62.50,526.8361
125.00,164.5997
187.50,98.2448
250.00,92.5923
312.50,15.6083
375.00,8.1754
437.50,23.0112
500.00,8.7112
airflow(m/s),3.51
clocktime,101741

0.00,2258.7824
62.50,851.6864
125.00,121.2583
187.50,86.2140
250.00,83.8517
312.50,41.0815
375.00,20.6343
437.50,22.4141
500.00,11.9039
airflow(m/s),2.82
clocktime,103784

0.00,1308.8027
62.50,665.1305
125.00,68.7736
187.50,58.8587
250.00,57.9403
312.50,32.7899
375.00,14.1230
437.50,25.7985
500.00,29.1279
airflow(m/s),3.22
clocktime,105777

0.00,1194.6715
62.50,753.9739
125.00,68.9392
187.50,67.0587
250.00,79.4252
312.50,52.5991
375.00,24.7182
437.50,15.9388
500.00,13.4467
airflow(m/s),2.82
clocktime,107770

0.00,1683.5299
62.50,890.5984
125.00,166.7028
187.50,58.8456
250.00,78.6384
312.50,46.8065
375.00,19.7576
437.50,11.1413
500.00,1.4345
airflow(m/s),3.01
clocktime,109815

0.00,1934.1776
62.50,892.8591
125.00,75.6517
187.50,105.3189
250.00,98.5714
312.50,52.5393
375.00,2.9719
437.50,7.6534
500.00,15.1016
airflow(m/s),1.73
clocktime,111809

0.00,1878.9788
62.50,977.6473
125.00,271.7460
187.50,150.4646
250.00,90.3046
312.50,63.4886
375.00,5.5157
437.50,10.5774
500.00,8.9019
airflow(m/s),2.57
clocktime,113802

0.00,1913.7380
62.50,1302.7435
125.00,307.8505
187.50,24.8844
250.00,72.3945
312.50,40.6488
375.00,19.0942
437.50,8.7735
500.00,26.2879
airflow(m/s),7.26
clocktime,115844

0.00,2643.2263
62.50,1377.0957
125.00,100.0133
187.50,108.3323
250.00,33.7388
312.50,36.2928
375.00,14.8926
437.50,21.7282
500.00,9.9947
airflow(m/s),2.69
clocktime,117833

0.00,1345.5100
62.50,996.9553
125.00,418.4648
187.50,144.1171
250.00,89.6102
312.50,22.5312
375.00,10.5508
437.50,12.1034
500.00,8.2129
airflow(m/s),2.69
clocktime,119822

0.00,124.6768
62.50,142.7116
125.00,140.4471
187.50,99.3029
250.00,55.2785
312.50,55.7240
375.00,14.6971
437.50,19.8624
500.00,16.1329
airflow(m/s),2.69
clocktime,121863

0.00,1632.2764
62.50,893.5841
125.00,248.3453
187.50,48.5301
250.00,52.0952
312.50,14.4784
375.00,14.2453
437.50,7.9695
500.00,4.3126
airflow(m/s),2.82
clocktime,123852

0.00,869.0108
62.50,652.8467
125.00,281.3644
187.50,111.9668
250.00,91.5964
312.50,30.7961
375.00,7.8801
437.50,7.8493
500.00,13.4814
airflow(m/s),2.63
clocktime,125894

0.00,1441.3531
62.50,814.3678
125.00,245.5316
187.50,113.4373
250.00,119.8250
312.50,51.8228
375.00,28.1967
437.50,12.8188
500.00,16.3554
airflow(m/s),2.75
clocktime,127885

0.00,2167.5830
62.50,1096.2759
125.00,89.8581
187.50,81.8379
250.00,103.8085
312.50,59.5279
375.00,34.8318
437.50,18.7114
500.00,8.9852
airflow(m/s),2.95
clocktime,129877

0.00,310.6838
62.50,140.6214
125.00,155.4760
187.50,25.4826
250.00,60.9904
312.50,44.4032
375.00,30.6100
437.50,15.9040
500.00,3.7263
airflow(m/s),2.82
clocktime,131925

0.00,1272.3875
62.50,748.9226
125.00,71.9295
187.50,104.9304
250.00,63.2231
312.50,17.1337
375.00,14.9076
437.50,8.3144
500.00,16.1071
airflow(m/s),2.69
clocktime,133918

0.00,2290.8379
62.50,1054.3291
125.00,78.3286
187.50,125.8879
250.00,98.2322
312.50,14.3393
375.00,18.3003
437.50,21.1655
500.00,5.8743
airflow(m/s),2.63
clocktime,135911

0.00,1534.8377
62.50,1004.6924
125.00,231.9670
187.50,99.9402
250.00,106.0214
312.50,78.1525
375.00,28.8162
437.50,39.7180
500.00,8.4503
airflow(m/s),2.69
clocktime,137956

0.00,1783.5065
62.50,994.5603
125.00,145.1753
187.50,48.4417
250.00,96.0649
312.50,72.7421
375.00,17.2657
437.50,4.1376
500.00,15.1418
airflow(m/s),2.75
clocktime,139946

0.00,1221.1459
62.50,690.6194
125.00,132.4256
187.50,143.6055
250.00,104.3935
312.50,56.5012
375.00,26.3195
437.50,28.2907
500.00,30.4578
airflow(m/s),2.88
clocktime,141934

0.00,596.1493
62.50,300.6303
125.00,72.6661
187.50,138.4345
250.00,122.4662
312.50,35.4172
375.00,26.4046
437.50,16.8198
500.00,2.2300
airflow(m/s),7.01
clocktime,143974

0.00,956.9578
62.50,569.4097
125.00,125.7341
187.50,60.0285
250.00,75.5412
312.50,57.8234
375.00,25.9061
437.50,6.1484
500.00,21.3690
airflow(m/s),3.66
clocktime,145963

0.00,878.1386
62.50,923.0891
125.00,170.8466
187.50,32.9652
250.00,45.1991
312.50,32.8780
375.00,6.5372
437.50,22.8261
500.00,29.7585
airflow(m/s),3.15
clocktime,147953

0.00,1301.8453
62.50,1204.8843
125.00,614.3233
187.50,472.7571
250.00,291.0606
312.50,151.8604
375.00,84.4171
437.50,124.4453
500.00,125.0130
airflow(m/s),3.08
clocktime,149994

0.00,663.3828
62.50,624.0298
125.00,199.3216
187.50,79.7360
250.00,107.1992
312.50,81.1558
375.00,33.4186
437.50,15.1006
500.00,13.4774
airflow(m/s),3.15
clocktime,151985

0.00,573.5965
62.50,331.9096
125.00,85.9651
187.50,179.6646
250.00,117.1831
312.50,88.2622
375.00,21.8798
437.50,26.1885
500.00,13.9460
airflow(m/s),2.75
clocktime,154029

0.00,2222.6848
62.50,886.5995
125.00,52.2733
187.50,24.6300
250.00,74.2283
312.50,46.8096
375.00,31.5789
437.50,28.0568
500.00,21.4912
airflow(m/s),2.69
clocktime,156022

0.00,964.7663
62.50,624.7467
125.00,186.6415
187.50,75.0553
250.00,29.8327
312.50,29.4435
375.00,8.3021
437.50,13.5440
500.00,18.3047
airflow(m/s),2.69
clocktime,158015

0.00,2413.6464
62.50,1398.6092
125.00,113.7832
187.50,228.1319
250.00,130.8284
312.50,20.2646
375.00,15.1301
437.50,8.5614
500.00,14.6623
airflow(m/s),2.69
clocktime,160060

0.00,505.0052
62.50,23.7901
125.00,281.6607
187.50,163.7095
250.00,87.2043
312.50,33.2223
375.00,42.4945
437.50,32.0072
500.00,11.6660
airflow(m/s),3.08
clocktime,162053

0.00,963.3361
62.50,1216.3473
125.00,383.8121
187.50,137.4311
250.00,84.2433
312.50,50.8662
375.00,28.4136
437.50,35.4105
500.00,5.8254
airflow(m/s),2.88
clocktime,164044

0.00,574.7436
62.50,311.8844
125.00,325.7424
187.50,49.5131
250.00,68.3899
312.50,29.1054
375.00,22.4306
437.50,19.8127
500.00,14.1867
airflow(m/s),2.75
